"Bus Table (SPI (with CS): 8 Bit, MSB, Clk = D0, MOSI = D1, MISO = D2, CS = D3)"
"gg"
Frame,Mark,Start Time in s,Source,Length,Data,State
426,,-59.35245600e-3,MOSI,2,0x8800,OK
427,,-59.35245600e-3,MISO,2,0xFFFF,OK
428,,-59.33306400e-3,MOSI,2,0x0200,OK
429,,-59.33306400e-3,MISO,2,0xFFFF,OK
430,,-59.31348000e-3,MOSI,2,0x9400,OK
431,,-59.31348000e-3,MISO,2,0xFFFF,OK
432,,-59.29389600e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
433,,-59.29389600e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
434,,-58.99552800e-3,MOSI,2,0x9800,OK
435,,-58.99552800e-3,MISO,2,0xF800,OK
436,,-58.97594400e-3,MOSI,2,0x0200,OK
437,,-58.97594400e-3,MISO,2,0x01FF,OK
438,,-58.95655200e-3,MOSI,2,0x087F,OK
439,,-58.95655200e-3,MISO,2,0xFFFF,OK
440,,-58.93696800e-3,MOSI,2,0x1480,OK
441,,-58.93696800e-3,MISO,2,0x0F80,OK
442,,-58.91757600e-3,MOSI,2,0x1A07,OK
443,,-58.91757600e-3,MISO,2,0x07FF,OK
444,,-58.89799200e-3,MOSI,2,0x1226,OK
445,,-58.89799200e-3,MISO,2,0xFFFE,OK
446,,-58.87840800e-3,MOSI,2,0x020C,OK
447,,-58.87840800e-3,MISO,2,0x01FF,OK
448,,-58.85901600e-3,MOSI,2,0x1A87,OK
449,,-58.85901600e-3,MISO,2,0xFFFF,OK
450,,-58.83943200e-3,MOSI,2,0x8800,OK
451,,-58.83943200e-3,MISO,2,0xFFFF,OK
452,,-58.82004000e-3,MOSI,2,0x0200,OK
453,,-58.82004000e-3,MISO,2,0xFFFF,OK
454,,-58.80045600e-3,MOSI,2,0x9400,OK
455,,-58.80045600e-3,MISO,2,0xFFFF,OK
456,,-58.78106400e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
457,,-58.78106400e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
458,,-58.48250400e-3,MOSI,2,0x9800,OK
459,,-58.48250400e-3,MISO,2,0xF800,OK
460,,-58.46292000e-3,MOSI,2,0x0200,OK
461,,-58.46292000e-3,MISO,2,0x01FF,OK
462,,-58.44352800e-3,MOSI,2,0x087F,OK
463,,-58.44352800e-3,MISO,2,0xFFFF,OK
464,,-58.42394400e-3,MOSI,2,0x1480,OK
465,,-58.42394400e-3,MISO,2,0x0F80,OK
466,,-58.40455200e-3,MOSI,2,0x1A07,OK
467,,-58.40455200e-3,MISO,2,0x07FF,OK
468,,-58.38496800e-3,MOSI,2,0x1226,OK
469,,-58.38496800e-3,MISO,2,0xFFFE,OK
470,,-58.36557600e-3,MOSI,2,0x020C,OK
471,,-58.36557600e-3,MISO,2,0x01FF,OK
472,,-58.34599200e-3,MOSI,2,0x1A87,OK
473,,-58.34599200e-3,MISO,2,0xFFFF,OK
474,,-58.32640800e-3,MOSI,2,0x8800,OK
475,,-58.32640800e-3,MISO,2,0xFFFF,OK
476,,-58.30701600e-3,MOSI,2,0x0200,OK
477,,-58.30701600e-3,MISO,2,0xFFFF,OK
478,,-58.28743200e-3,MOSI,2,0x9400,OK
479,,-58.28743200e-3,MISO,2,0xFFFF,OK
480,,-58.26804000e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
481,,-58.26804000e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
482,,-57.96948000e-3,MOSI,2,0x9800,OK
483,,-57.96948000e-3,MISO,2,0xF800,OK
484,,-57.94989600e-3,MOSI,2,0x0200,OK
485,,-57.94989600e-3,MISO,2,0x01FF,OK
486,,-57.93050400e-3,MOSI,2,0x087F,OK
487,,-57.93050400e-3,MISO,2,0xFFFF,OK
488,,-57.91092000e-3,MOSI,2,0x1480,OK
489,,-57.91092000e-3,MISO,2,0x0F80,OK
490,,-57.89152800e-3,MOSI,2,0x1A07,OK
491,,-57.89152800e-3,MISO,2,0x07FF,OK
492,,-57.87194400e-3,MOSI,2,0x1226,OK
493,,-57.87194400e-3,MISO,2,0xFFFE,OK
494,,-57.85255200e-3,MOSI,2,0x020C,OK
495,,-57.85255200e-3,MISO,2,0x01FF,OK
496,,-57.83296800e-3,MOSI,2,0x1A87,OK
497,,-57.83296800e-3,MISO,2,0xFFFF,OK
498,,-57.81357600e-3,MOSI,2,0x8800,OK
499,,-57.81357600e-3,MISO,2,0xFFFF,OK
500,,-57.79399200e-3,MOSI,2,0x0200,OK
501,,-57.79399200e-3,MISO,2,0xFFFF,OK
502,,-57.77440800e-3,MOSI,2,0x9400,OK
503,,-57.77440800e-3,MISO,2,0xFFFF,OK
504,,-57.75501600e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
505,,-57.75501600e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
506,,-57.45645600e-3,MOSI,2,0x9800,OK
507,,-57.45645600e-3,MISO,2,0xF800,OK
508,,-57.43706400e-3,MOSI,2,0x0200,OK
509,,-57.43706400e-3,MISO,2,0x01FF,OK
510,,-57.41748000e-3,MOSI,2,0x087F,OK
511,,-57.41748000e-3,MISO,2,0xFFFF,OK
512,,-57.39789600e-3,MOSI,2,0x1480,OK
513,,-57.39789600e-3,MISO,2,0x0F80,OK
514,,-57.37850400e-3,MOSI,2,0x1A07,OK
515,,-57.37850400e-3,MISO,2,0x07FF,OK
516,,-57.35892000e-3,MOSI,2,0x1226,OK
517,,-57.35892000e-3,MISO,2,0xFFFE,OK
518,,-57.33952800e-3,MOSI,2,0x020C,OK
519,,-57.33952800e-3,MISO,2,0x01FF,OK
520,,-57.31994400e-3,MOSI,2,0x1A87,OK
521,,-57.31994400e-3,MISO,2,0xFFFF,OK
522,,-57.30055200e-3,MOSI,2,0x8800,OK
523,,-57.30055200e-3,MISO,2,0xFFFF,OK
524,,-57.28096800e-3,MOSI,2,0x0200,OK
525,,-57.28096800e-3,MISO,2,0xFFFF,OK
526,,-57.26157600e-3,MOSI,2,0x9400,OK
527,,-57.26157600e-3,MISO,2,0xFFFF,OK
528,,-57.24199200e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
529,,-57.24199200e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
530,,-56.94343200e-3,MOSI,2,0x9800,OK
531,,-56.94343200e-3,MISO,2,0xF800,OK
532,,-56.92404000e-3,MOSI,2,0x0200,OK
533,,-56.92404000e-3,MISO,2,0x01FF,OK
534,,-56.90445600e-3,MOSI,2,0x087F,OK
535,,-56.90445600e-3,MISO,2,0xFFFF,OK
536,,-56.88506400e-3,MOSI,2,0x1480,OK
537,,-56.88506400e-3,MISO,2,0x0F80,OK
538,,-56.86548000e-3,MOSI,2,0x1A07,OK
539,,-56.86548000e-3,MISO,2,0x07FF,OK
540,,-56.84589600e-3,MOSI,2,0x1226,OK
541,,-56.84589600e-3,MISO,2,0xFFFE,OK
542,,-56.82650400e-3,MOSI,2,0x020C,OK
543,,-56.82650400e-3,MISO,2,0x01FF,OK
544,,-56.80692000e-3,MOSI,2,0x1A87,OK
545,,-56.80692000e-3,MISO,2,0xFFFF,OK
546,,-56.78752800e-3,MOSI,2,0x8800,OK
547,,-56.78752800e-3,MISO,2,0xFFFF,OK
548,,-56.76794400e-3,MOSI,2,0x0200,OK
549,,-56.76794400e-3,MISO,2,0xFFFF,OK
550,,-56.74855200e-3,MOSI,2,0x9400,OK
551,,-56.74855200e-3,MISO,2,0xFFFF,OK
552,,-56.72896800e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
553,,-56.72896800e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
554,,-56.43040800e-3,MOSI,2,0x9800,OK
555,,-56.43040800e-3,MISO,2,0xF800,OK
556,,-56.41101600e-3,MOSI,2,0x0200,OK
557,,-56.41101600e-3,MISO,2,0x01FF,OK
558,,-56.39143200e-3,MOSI,2,0x087F,OK
559,,-56.39143200e-3,MISO,2,0xFFFF,OK
560,,-56.37204000e-3,MOSI,2,0x1480,OK
561,,-56.37204000e-3,MISO,2,0x0F80,OK
562,,-56.35245600e-3,MOSI,2,0x1A07,OK
563,,-56.35245600e-3,MISO,2,0x07FF,OK
564,,-56.33306400e-3,MOSI,2,0x1226,OK
565,,-56.33306400e-3,MISO,2,0xFFFE,OK
566,,-56.31348000e-3,MOSI,2,0x020C,OK
567,,-56.31348000e-3,MISO,2,0x01FF,OK
568,,-56.29389600e-3,MOSI,2,0x1A87,OK
569,,-56.29389600e-3,MISO,2,0xFFFF,OK
570,,-56.27450400e-3,MOSI,2,0x8800,OK
571,,-56.27450400e-3,MISO,2,0xFFFF,OK
572,,-56.25492000e-3,MOSI,2,0x0200,OK
573,,-56.25492000e-3,MISO,2,0xFFFF,OK
574,,-56.23552800e-3,MOSI,2,0x9400,OK
575,,-56.23552800e-3,MISO,2,0xFFFF,OK
576,,-56.21594400e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
577,,-56.21594400e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
578,,-55.91757600e-3,MOSI,2,0x9800,OK
579,,-55.91757600e-3,MISO,2,0xF800,OK
580,,-55.89799200e-3,MOSI,2,0x0200,OK
581,,-55.89799200e-3,MISO,2,0x01FF,OK
582,,-55.87840800e-3,MOSI,2,0x087F,OK
583,,-55.87840800e-3,MISO,2,0xFFFF,OK
584,,-55.85901600e-3,MOSI,2,0x1480,OK
585,,-55.85901600e-3,MISO,2,0x0F80,OK
586,,-55.83943200e-3,MOSI,2,0x1A07,OK
587,,-55.83943200e-3,MISO,2,0x07FF,OK
588,,-55.82004000e-3,MOSI,2,0x1226,OK
589,,-55.82004000e-3,MISO,2,0xFFFE,OK
590,,-55.80045600e-3,MOSI,2,0x020C,OK
591,,-55.80045600e-3,MISO,2,0x01FF,OK
592,,-55.78106400e-3,MOSI,2,0x1A87,OK
593,,-55.78106400e-3,MISO,2,0xFFFF,OK
594,,-55.76148000e-3,MOSI,2,0x8800,OK
595,,-55.76148000e-3,MISO,2,0xFFFF,OK
596,,-55.74189600e-3,MOSI,2,0x0200,OK
597,,-55.74189600e-3,MISO,2,0xFFFF,OK
598,,-55.72250400e-3,MOSI,2,0x9400,OK
599,,-55.72250400e-3,MISO,2,0xFFFF,OK
600,,-55.70292000e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
601,,-55.70292000e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
602,,-55.40455200e-3,MOSI,2,0x9800,OK
603,,-55.40455200e-3,MISO,2,0xF800,OK
604,,-55.38496800e-3,MOSI,2,0x0200,OK
605,,-55.38496800e-3,MISO,2,0x01FF,OK
606,,-55.36557600e-3,MOSI,2,0x087F,OK
607,,-55.36557600e-3,MISO,2,0xFFFF,OK
608,,-55.34599200e-3,MOSI,2,0x1480,OK
609,,-55.34599200e-3,MISO,2,0x0F80,OK
610,,-55.32640800e-3,MOSI,2,0x1A07,OK
611,,-55.32640800e-3,MISO,2,0x07FF,OK
612,,-55.30701600e-3,MOSI,2,0x1226,OK
613,,-55.30701600e-3,MISO,2,0xFFFE,OK
614,,-55.28743200e-3,MOSI,2,0x020C,OK
615,,-55.28743200e-3,MISO,2,0x01FF,OK
616,,-55.26804000e-3,MOSI,2,0x1A87,OK
617,,-55.26804000e-3,MISO,2,0xFFFF,OK
618,,-55.24845600e-3,MOSI,2,0x8800,OK
619,,-55.24845600e-3,MISO,2,0xFFFF,OK
620,,-55.22906400e-3,MOSI,2,0x0200,OK
621,,-55.22906400e-3,MISO,2,0xFFFF,OK
622,,-55.20948000e-3,MOSI,2,0x9400,OK
623,,-55.20948000e-3,MISO,2,0xFFFF,OK
624,,-55.18989600e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
625,,-55.18989600e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
626,,-54.89152800e-3,MOSI,2,0x9800,OK
627,,-54.89152800e-3,MISO,2,0xF800,OK
628,,-54.87194400e-3,MOSI,2,0x0200,OK
629,,-54.87194400e-3,MISO,2,0x01FF,OK
630,,-54.85255200e-3,MOSI,2,0x087F,OK
631,,-54.85255200e-3,MISO,2,0xFFFF,OK
632,,-54.83296800e-3,MOSI,2,0x1480,OK
633,,-54.83296800e-3,MISO,2,0x0F80,OK
634,,-54.81357600e-3,MOSI,2,0x1A07,OK
635,,-54.81357600e-3,MISO,2,0x07FF,OK
636,,-54.79399200e-3,MOSI,2,0x1226,OK
637,,-54.79399200e-3,MISO,2,0xFFFE,OK
638,,-54.77440800e-3,MOSI,2,0x020C,OK
639,,-54.77440800e-3,MISO,2,0x01FF,OK
640,,-54.75501600e-3,MOSI,2,0x1A87,OK
641,,-54.75501600e-3,MISO,2,0xFFFF,OK
642,,-54.73543200e-3,MOSI,2,0x8800,OK
643,,-54.73543200e-3,MISO,2,0xFFFF,OK
644,,-54.71604000e-3,MOSI,2,0x0200,OK
645,,-54.71604000e-3,MISO,2,0xFFFF,OK
646,,-54.69645600e-3,MOSI,2,0x9400,OK
647,,-54.69645600e-3,MISO,2,0xFFFF,OK
648,,-54.67706400e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
649,,-54.67706400e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
650,,-54.37850400e-3,MOSI,2,0x9800,OK
651,,-54.37850400e-3,MISO,2,0xF800,OK
652,,-54.35892000e-3,MOSI,2,0x0200,OK
653,,-54.35892000e-3,MISO,2,0x01FF,OK
654,,-54.33952800e-3,MOSI,2,0x087F,OK
655,,-54.33952800e-3,MISO,2,0xFFFF,OK
656,,-54.31994400e-3,MOSI,2,0x1480,OK
657,,-54.31994400e-3,MISO,2,0x0F80,OK
658,,-54.30055200e-3,MOSI,2,0x1A07,OK
659,,-54.30055200e-3,MISO,2,0x07FF,OK
660,,-54.28096800e-3,MOSI,2,0x1226,OK
661,,-54.28096800e-3,MISO,2,0xFFFE,OK
662,,-54.26157600e-3,MOSI,2,0x020C,OK
663,,-54.26157600e-3,MISO,2,0x01FF,OK
664,,-54.24199200e-3,MOSI,2,0x1A87,OK
665,,-54.24199200e-3,MISO,2,0xFFFF,OK
666,,-54.22240800e-3,MOSI,2,0x8800,OK
667,,-54.22240800e-3,MISO,2,0xFFFF,OK
668,,-54.20301600e-3,MOSI,2,0x0200,OK
669,,-54.20301600e-3,MISO,2,0xFFFF,OK
670,,-54.18343200e-3,MOSI,2,0x9400,OK
671,,-54.18343200e-3,MISO,2,0xFFFF,OK
672,,-54.16404000e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
673,,-54.16404000e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
674,,-53.86548000e-3,MOSI,2,0x9800,OK
675,,-53.86548000e-3,MISO,2,0xF800,OK
676,,-53.84589600e-3,MOSI,2,0x0200,OK
677,,-53.84589600e-3,MISO,2,0x01FF,OK
678,,-53.82650400e-3,MOSI,2,0x087F,OK
679,,-53.82650400e-3,MISO,2,0xFFFF,OK
680,,-53.80692000e-3,MOSI,2,0x1480,OK
681,,-53.80692000e-3,MISO,2,0x0F80,OK
682,,-53.78752800e-3,MOSI,2,0x1A07,OK
683,,-53.78752800e-3,MISO,2,0x07FF,OK
684,,-53.76794400e-3,MOSI,2,0x1226,OK
685,,-53.76794400e-3,MISO,2,0xFFFE,OK
686,,-53.74855200e-3,MOSI,2,0x020C,OK
687,,-53.74855200e-3,MISO,2,0x01FF,OK
688,,-53.72896800e-3,MOSI,2,0x1A87,OK
689,,-53.72896800e-3,MISO,2,0xFFFF,OK
690,,-53.70957600e-3,MOSI,2,0x8800,OK
691,,-53.70957600e-3,MISO,2,0xFFFF,OK
692,,-53.68999200e-3,MOSI,2,0x0200,OK
693,,-53.68999200e-3,MISO,2,0xFFFF,OK
694,,-53.67040800e-3,MOSI,2,0x9400,OK
695,,-53.67040800e-3,MISO,2,0xFFFF,OK
696,,-53.65101600e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
697,,-53.65101600e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
698,,-53.35245600e-3,MOSI,2,0x9800,OK
699,,-53.35245600e-3,MISO,2,0xF800,OK
700,,-53.33306400e-3,MOSI,2,0x0200,OK
701,,-53.33306400e-3,MISO,2,0x01FF,OK
702,,-53.31348000e-3,MOSI,2,0x087F,OK
703,,-53.31348000e-3,MISO,2,0xFFFF,OK
704,,-53.29389600e-3,MOSI,2,0x1480,OK
705,,-53.29389600e-3,MISO,2,0x0F80,OK
706,,-53.27450400e-3,MOSI,2,0x1A07,OK
707,,-53.27450400e-3,MISO,2,0x07FF,OK
708,,-53.25492000e-3,MOSI,2,0x1226,OK
709,,-53.25492000e-3,MISO,2,0xFFFE,OK
710,,-53.23552800e-3,MOSI,2,0x020C,OK
711,,-53.23552800e-3,MISO,2,0x01FF,OK
712,,-53.21594400e-3,MOSI,2,0x1A87,OK
713,,-53.21594400e-3,MISO,2,0xFFFF,OK
714,,-53.19655200e-3,MOSI,2,0x8800,OK
715,,-53.19655200e-3,MISO,2,0xFFFF,OK
716,,-53.17696800e-3,MOSI,2,0x0200,OK
717,,-53.17696800e-3,MISO,2,0xFFFF,OK
718,,-53.15757600e-3,MOSI,2,0x9400,OK
719,,-53.15757600e-3,MISO,2,0xFFFF,OK
720,,-53.13799200e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
721,,-53.13799200e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
722,,-52.83943200e-3,MOSI,2,0x9800,OK
723,,-52.83943200e-3,MISO,2,0xF800,OK
724,,-52.82004000e-3,MOSI,2,0x0200,OK
725,,-52.82004000e-3,MISO,2,0x01FF,OK
726,,-52.80045600e-3,MOSI,2,0x087F,OK
727,,-52.80045600e-3,MISO,2,0xFFFF,OK
728,,-52.78106400e-3,MOSI,2,0x1480,OK
729,,-52.78106400e-3,MISO,2,0x0F80,OK
730,,-52.76148000e-3,MOSI,2,0x1A07,OK
731,,-52.76148000e-3,MISO,2,0x07FF,OK
732,,-52.74189600e-3,MOSI,2,0x1226,OK
733,,-52.74189600e-3,MISO,2,0xFFFE,OK
734,,-52.72250400e-3,MOSI,2,0x020C,OK
735,,-52.72250400e-3,MISO,2,0x01FF,OK
736,,-52.70292000e-3,MOSI,2,0x1A87,OK
737,,-52.70292000e-3,MISO,2,0xFFFF,OK
738,,-52.68352800e-3,MOSI,2,0x8800,OK
739,,-52.68352800e-3,MISO,2,0xFFFF,OK
740,,-52.66394400e-3,MOSI,2,0x0200,OK
741,,-52.66394400e-3,MISO,2,0xFFFF,OK
742,,-52.64455200e-3,MOSI,2,0x9400,OK
743,,-52.64455200e-3,MISO,2,0xFFFF,OK
744,,-52.62496800e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
745,,-52.62496800e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
746,,-52.32640800e-3,MOSI,2,0x9800,OK
747,,-52.32640800e-3,MISO,2,0xF800,OK
748,,-52.30701600e-3,MOSI,2,0x0200,OK
749,,-52.30701600e-3,MISO,2,0x01FF,OK
750,,-52.28743200e-3,MOSI,2,0x087F,OK
751,,-52.28743200e-3,MISO,2,0xFFFF,OK
752,,-52.26804000e-3,MOSI,2,0x1480,OK
753,,-52.26804000e-3,MISO,2,0x0F80,OK
754,,-52.24845600e-3,MOSI,2,0x1A07,OK
755,,-52.24845600e-3,MISO,2,0x07FF,OK
756,,-52.22906400e-3,MOSI,2,0x1226,OK
757,,-52.22906400e-3,MISO,2,0xFFFE,OK
758,,-52.20948000e-3,MOSI,2,0x020C,OK
759,,-52.20948000e-3,MISO,2,0x01FF,OK
760,,-52.18989600e-3,MOSI,2,0x1A87,OK
761,,-52.18989600e-3,MISO,2,0xFFFF,OK
762,,-52.17050400e-3,MOSI,2,0x8800,OK
763,,-52.17050400e-3,MISO,2,0xFFFF,OK
764,,-52.15092000e-3,MOSI,2,0x0200,OK
765,,-52.15092000e-3,MISO,2,0xFFFF,OK
766,,-52.13152800e-3,MOSI,2,0x9400,OK
767,,-52.13152800e-3,MISO,2,0xFFFF,OK
768,,-52.11194400e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
769,,-52.11194400e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
770,,-51.81357600e-3,MOSI,2,0x9800,OK
771,,-51.81357600e-3,MISO,2,0xF800,OK
772,,-51.79399200e-3,MOSI,2,0x0200,OK
773,,-51.79399200e-3,MISO,2,0x01FF,OK
774,,-51.77440800e-3,MOSI,2,0x087F,OK
775,,-51.77440800e-3,MISO,2,0xFFFF,OK
776,,-51.75501600e-3,MOSI,2,0x1480,OK
777,,-51.75501600e-3,MISO,2,0x0F80,OK
778,,-51.73543200e-3,MOSI,2,0x1A07,OK
779,,-51.73543200e-3,MISO,2,0x07FF,OK
780,,-51.71604000e-3,MOSI,2,0x1226,OK
781,,-51.71604000e-3,MISO,2,0xFFFE,OK
782,,-51.69645600e-3,MOSI,2,0x020C,OK
783,,-51.69645600e-3,MISO,2,0x01FF,OK
784,,-51.67706400e-3,MOSI,2,0x1A87,OK
785,,-51.67706400e-3,MISO,2,0xFFFF,OK
786,,-51.65748000e-3,MOSI,2,0x8800,OK
787,,-51.65748000e-3,MISO,2,0xFFFF,OK
788,,-51.63789600e-3,MOSI,2,0x0200,OK
789,,-51.63789600e-3,MISO,2,0xFFFF,OK
790,,-51.61850400e-3,MOSI,2,0x9400,OK
791,,-51.61850400e-3,MISO,2,0xFFFF,OK
792,,-51.59892000e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
793,,-51.59892000e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
794,,-51.30055200e-3,MOSI,2,0x9800,OK
795,,-51.30055200e-3,MISO,2,0xF800,OK
796,,-51.28096800e-3,MOSI,2,0x0200,OK
797,,-51.28096800e-3,MISO,2,0x01FF,OK
798,,-51.26157600e-3,MOSI,2,0x087F,OK
799,,-51.26157600e-3,MISO,2,0xFFFF,OK
800,,-51.24199200e-3,MOSI,2,0x1480,OK
801,,-51.24199200e-3,MISO,2,0x0F80,OK
802,,-51.22240800e-3,MOSI,2,0x1A07,OK
803,,-51.22240800e-3,MISO,2,0x07FF,OK
804,,-51.20301600e-3,MOSI,2,0x1226,OK
805,,-51.20301600e-3,MISO,2,0xFFFE,OK
806,,-51.18343200e-3,MOSI,2,0x020C,OK
807,,-51.18343200e-3,MISO,2,0x01FF,OK
808,,-51.16404000e-3,MOSI,2,0x1A87,OK
809,,-51.16404000e-3,MISO,2,0xFFFF,OK
810,,-51.14445600e-3,MOSI,2,0x8800,OK
811,,-51.14445600e-3,MISO,2,0xFFFF,OK
812,,-51.12506400e-3,MOSI,2,0x0200,OK
813,,-51.12506400e-3,MISO,2,0xFFFF,OK
814,,-51.10548000e-3,MOSI,2,0x9400,OK
815,,-51.10548000e-3,MISO,2,0xFFFF,OK
816,,-51.08589600e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
817,,-51.08589600e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
818,,-50.78752800e-3,MOSI,2,0x9800,OK
819,,-50.78752800e-3,MISO,2,0xF800,OK
820,,-50.76794400e-3,MOSI,2,0x0200,OK
821,,-50.76794400e-3,MISO,2,0x01FF,OK
822,,-50.74855200e-3,MOSI,2,0x087F,OK
823,,-50.74855200e-3,MISO,2,0xFFFF,OK
824,,-50.72896800e-3,MOSI,2,0x1480,OK
825,,-50.72896800e-3,MISO,2,0x0F80,OK
826,,-50.70938400e-3,MOSI,2,0x1A07,OK
827,,-50.70938400e-3,MISO,2,0x07FF,OK
828,,-50.68999200e-3,MOSI,2,0x1226,OK
829,,-50.68999200e-3,MISO,2,0xFFFE,OK
830,,-50.67040800e-3,MOSI,2,0x020C,OK
831,,-50.67040800e-3,MISO,2,0x01FF,OK
832,,-50.65101600e-3,MOSI,2,0x1A87,OK
833,,-50.65101600e-3,MISO,2,0xFFFF,OK
834,,-50.63143200e-3,MOSI,2,0x8800,OK
835,,-50.63143200e-3,MISO,2,0xFFFF,OK
836,,-50.61204000e-3,MOSI,2,0x0200,OK
837,,-50.61204000e-3,MISO,2,0xFFFF,OK
838,,-50.59245600e-3,MOSI,2,0x9400,OK
839,,-50.59245600e-3,MISO,2,0xFFFF,OK
840,,-50.57306400e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
841,,-50.57306400e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
842,,-50.27450400e-3,MOSI,2,0x9800,OK
843,,-50.27450400e-3,MISO,2,0xF800,OK
844,,-50.25492000e-3,MOSI,2,0x0200,OK
845,,-50.25492000e-3,MISO,2,0x01FF,OK
846,,-50.23552800e-3,MOSI,2,0x087F,OK
847,,-50.23552800e-3,MISO,2,0xFFFF,OK
848,,-50.21594400e-3,MOSI,2,0x1480,OK
849,,-50.21594400e-3,MISO,2,0x0F80,OK
850,,-50.19655200e-3,MOSI,2,0x1A07,OK
851,,-50.19655200e-3,MISO,2,0x07FF,OK
852,,-50.17696800e-3,MOSI,2,0x1226,OK
853,,-50.17696800e-3,MISO,2,0xFFFE,OK
854,,-50.15738400e-3,MOSI,2,0x020C,OK
855,,-50.15738400e-3,MISO,2,0x01FF,OK
856,,-50.13799200e-3,MOSI,2,0x1A87,OK
857,,-50.13799200e-3,MISO,2,0xFFFF,OK
858,,-50.11840800e-3,MOSI,2,0x8800,OK
859,,-50.11840800e-3,MISO,2,0xFFFF,OK
860,,-50.09901600e-3,MOSI,2,0x0200,OK
861,,-50.09901600e-3,MISO,2,0xFFFF,OK
862,,-50.07943200e-3,MOSI,2,0x9400,OK
863,,-50.07943200e-3,MISO,2,0xFFFF,OK
